Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
81 500.00 1139.06 0.362921 39.7335 0 0 0 0 13.4153 0.276643 45.2929 0 0 0.459678 0 0 0 0.821958 0
81 500.00 1141.51 0.363411 39.8153 0 0 0 0 12.9624 0.274527 45.6621 0 0 0.453864 0 0 0 0.831754 0
83 500.00 1139.76 0.368600 39.7035 0 0 0 0 13.5746 0.276321 45.1624 0 0 0.461365 0 0 0 0.821752 0
82 500.00 1134.07 0.356524 39.7034 0 0 0 0 13.6002 0.280251 45.1444 0 0 0.462993 0 0 0 0.80874 0
82 500.00 1136.49 0.356921 39.7866 0 0 0 0 13.1399 0.27811 45.5197 0 0 0.457075 0 0 0 0.818607 0
84 500.00 1134.77 0.362105 39.6728 0 0 0 0 13.7629 0.279937 45.011 0 0 0.464748 0 0 0 0.808552 0
83 500.00 1129.08 0.350276 39.6728 0 0 0 0 13.7882 0.28391 44.9935 0 0 0.466307 0 0 0 0.795221 0
83 500.00 1131.47 0.350580 39.7574 0 0 0 0 13.3204 0.281744 45.375 0 0 0.460283 0 0 0 0.805155 0
85 500.00 1129.77 0.355761 39.6416 0 0 0 0 13.9544 0.283606 44.8572 0 0 0.468133 0 0 0 0.795052 0
84 500.00 1124.09 2.691357 47.6947 0.520157 5.00068 3.18204 0 4.55548 0.0216912 16.7402 0 0 20.2003 0.139819 0 0 1.94494 0
84 500.00 1126.45 1.838558 47.0973 0.46948 4.60894 3.09163 0 5.06146 0.0408209 18.8558 0 0 18.7837 0.129451 0 0 1.86146 0
86 500.00 1124.77 2.028006 47.3788 0.486507 4.70192 2.92941 0 5.05792 0.0349283 18.1494 0 0 19.2406 0.130812 0 0 1.88974 0
85 500.00 1119.10 3.087862 47.6984 0.577361 5.32697 3.33241 0 4.45346 0.0151068 15.8029 0 0 20.672 0.149978 0 0 1.97137 0
85 500.00 1121.44 3.191505 47.6548 0.561111 5.28305 3.48561 0 4.31789 0.0154621 15.9258 0 0 20.6394 0.149484 0 0 1.96742 0
87 500.00 1119.78 3.166638 47.8062 0.56954 5.28029 3.23203 0 4.45595 0.0144386 15.796 0 0 20.7226 0.14788 0 0 1.97502 0
86 500.00 1114.11 2.835821 47.4691 0.621371 5.5104 3.39171 0 4.63096 0.0164538 15.655 0 0 20.5818 0.156264 0 0 1.96699 0
86 500.00 1116.42 2.924540 47.4234 0.604435 5.46669 3.55051 0 4.49179 0.0168413 15.78 0 0 20.5474 0.155868 0 0 1.96299 0
88 500.00 1114.78 2.907179 47.5777 0.613509 5.46471 3.28898 0 4.63425 0.0157412 15.6472 0 0 20.6332 0.154106 0 0 1.97059 0
87 500.00 1111.40 2.687582 47.1903 0.649281 5.64935 3.61483 0 4.67023 0.0183152 15.6319 0 0 20.4547 0.162358 0 0 1.95867 0
87 500.00 1109.12 2.611408 47.2377 0.666924 5.69295 3.45043 0 4.81325 0.0178986 15.5049 0 0 20.4905 0.162651 0 0 1.96269 0
89 500.00 1109.78 2.676300 47.347 0.659065 5.64834 3.34532 0 4.81743 0.0171402 15.4963 0 0 20.5427 0.160431 0 0 1.96626 0
88 500.00 1104.13 2.410753 47.0042 0.713965 5.87445 3.50859 0 5.00065 0.0194528 15.353 0 0 20.3981 0.169142 0 0 1.95846 0
88 500.00 1106.39 2.812235 42.8488 0.93624 6.28556 7.65134 0 6.59593 0.0251285 15.5643 0 0 18.2134 0.149769 0 0 1.72959 0
90 500.00 1104.78 2.469972 47.114 0.706155 5.83102 3.40108 0 5.00578 0.0186471 15.3435 0 0 20.4509 0.166858 0 0 1.96199 0
89 500.00 1099.14 2.509840 42.8423 1.01601 6.53207 7.25453 0 6.9369 0.0262714 15.2345 0 0 18.2606 0.15672 0 0 1.74009 0
91 500.00 1099.79 2.284863 46.8787 0.754717 6.01256 3.4563 0 5.19965 0.0202755 15.189 0 0 20.3576 0.173386 0 0 1.95775 0
89 500.00 1101.37 2.617289 42.1329 1.02279 6.52935 8.12817 0 7.07501 0.0266131 15.3489 0 0 17.881 0.152035 0 0 1.70331 0
90 500.00 1094.15 4.032484 42.6814 0.67256 15.5919 4.81369 0 5.96711 0.0526815 11.9066 0 0 15.8379 0.650271 0.0213525 0 1.80459 0
92 500.00 1094.79 3.830976 42.8962 0.700952 14.6421 4.82458 0 6.00679 0.0492079 12.2509 0 0 16.2116 0.592305 0.0189185 0 1.80631 0
90 500.00 1096.35 3.005742 42.4961 0.851508 11.0893 6.34949 0 6.48755 0.0387829 13.5694 0 0 16.9443 0.397642 0.0102741 0 1.76568 0
91 500.00 1089.16 4.180186 42.7147 0.629265 17.4749 4.25675 0 5.98897 0.0639538 11.0325 0 0 15.1796 0.808249 0.0281714 0 1.82293 0
93 500.00 1089.79 4.337556 42.6676 0.636412 17.422 4.27069 0 6.02192 0.0630058 11.0764 0 0 15.2047 0.792535 0.0276811 0 1.81713 0
91 500.00 1091.34 4.330464 42.8887 0.580837 17.5426 4.16449 0 5.67213 0.0612026 11.1103 0 0 15.3185 0.798491 0.0273913 0 1.83533 0
92 500.00 1084.18 3.689752 42.6084 0.68576 17.5402 4.32407 0 6.35882 0.0710454 10.7819 0 0 14.9066 0.870542 0.030843 0 1.82185 0
94 500.00 1084.79 3.825670 42.5495 0.695025 17.4796 4.34616 0 6.40458 0.0700869 10.8276 0 0 14.9286 0.853296 0.0303027 0 1.81527 0
92 500.00 1086.32 3.804597 42.7797 0.634109 17.6049 4.24775 0 6.02868 0.068017 10.8665 0 0 15.0453 0.860635 0.0300231 0 1.8343 0
93 500.00 1079.19 3.279477 42.5373 0.741643 17.6313 4.34785 0 6.71677 0.0787053 10.5142 0 0 14.6372 0.938529 0.0337705 0 1.82276 0
95 500.00 1079.80 3.397777 42.468 0.753016 17.5645 4.37557 0 6.77508 0.0777441 10.5606 0 0 14.6571 0.919707 0.0331766 0 1.81555 0
93 500.00 1081.30 3.367737 42.7052 0.687154 17.6927 4.28798 0 6.37357 0.0753564 10.6055 0 0 14.7761 0.928388 0.0329008 0 1.83519 0
94 500.00 1074.20 2.933060 42.4996 0.79622 17.7449 4.33298 0 7.06282 0.0869929 10.2322 0 0 14.3692 1.01259 0.0369857 0 1.82543 0
96 500.00 1074.80 3.036641 42.4215 0.809617 17.6733 4.36406 0 7.13332 0.0860384 10.2783 0 0 14.3877 0.992162 0.0363352 0 1.81773 0
94 500.00 1076.28 3.001202 42.6634 0.739399 17.803 4.28996 0 6.70681 0.0832754 10.33 0 0 14.5082 1.00215 0.0360564 0 1.83775 0
95 500.00 1069.21 2.638271 42.4939 0.848801 17.8775 4.28427 0 7.39732 0.0959708 9.93857 0 0 14.1005 1.09302 0.0405202 0 1.82965 0
97 500.00 1069.80 2.729388 42.4081 0.864063 17.8023 4.31669 0 7.47959 0.0950348 9.98354 0 0 14.1183 1.07098 0.0398104 0 1.8216 0
95 500.00 1071.27 2.691076 42.6528 0.790259 17.9323 4.25822 0 7.02868 0.0918324 10.0427 0 0 14.2397 1.08225 0.0395219 0 1.84178 0
96 500.00 1064.22 2.385745 42.5186 0.898733 18.0249 4.20638 0 7.72089 0.105704 9.63574 0 0 13.8294 1.18004 0.044405 0 1.83521 0
98 500.00 1064.80 2.466205 42.4262 0.915634 17.9476 4.23847 0 7.8145 0.104801 9.6789 0 0 13.847 1.15637 0.0436335 0 1.82693 0
96 500.00 1066.25 2.426785 42.672 0.839165 18.077 4.19709 0 7.33967 0.101088 9.74585 0 0 13.9688 1.16895 0.0433289 0 1.8471 0
97 500.00 1059.23 2.168174 42.5721 0.945419 18.1831 4.1038 0 8.03436 0.116256 9.32584 0 0 13.5547 1.27376 0.0486702 0 1.84196 0
99 500.00 1059.81 2.239462 42.4741 0.963672 18.1048 4.13422 0 8.13893 0.115402 9.36664 0 0 13.5724 1.24848 0.0478346 0 1.83354 0
97 500.00 1061.23 2.200137 42.7197 0.885579 18.2331 4.11073 0 7.64049 0.111102 9.4416 0 0 13.6942 1.2624 0.0475086 0 1.85352 0
98 500.00 1054.24 1.979750 42.6531 0.988324 18.3479 3.98079 0 8.33868 0.127686 9.01078 0 0 13.2756 1.37416 0.0533448 0 1.84973 0
100 500.00 1054.81 2.043110 42.5503 1.0076 18.2694 4.00851 0 8.45387 0.126903 9.04877 0 0 13.2936 1.34729 0.0524428 0 1.84126 0
98 500.00 1056.22 2.004678 42.7948 0.929004 18.3967 4.00307 0 7.93195 0.121933 9.13183 0 0 13.4151 1.36263 0.0520912 0 1.86092 0
99 500.00 1049.25 1.815785 42.7601 1.02699 18.515 3.84132 0 8.63482 0.140046 8.69223 0 0 12.9916 1.48111 0.0584562 0 1.85839 0
101 500.00 1049.81 1.872272 42.6532 1.04693 18.4372 3.86565 0 8.76038 0.139357 8.72707 0 0 13.0101 1.45269 0.0574856 0 1.84994 0
99 500.00 1051.20 1.835238 42.896 0.968999 18.5636 3.87779 0 8.21491 0.133635 8.81822 0 0 13.131 1.46957 0.0571058 0 1.86917 0
100 500.00 1044.26 1.672436 42.8916 1.06105 18.6804 3.6891 0 8.92371 0.153375 8.37167 0 0 12.7029 1.59433 0.0640294 0 1.86783 0
102 500.00 1044.82 1.722958 42.7811 1.08128 18.6039 3.70962 0 9.05946 0.152806 8.40307 0 0 12.7219 1.56442 0.0629882 0 1.85946 0
100 500.00 1046.18 1.687620 43.0221 1.00518 18.7299 3.73837 0 8.49024 0.146248 8.50229 0 0 12.8419 1.58299 0.0625793 0 1.87817 0
101 500.00 1039.27 1.546521 43.0462 1.09023 18.8401 3.52758 0 9.20613 0.167692 8.05044 0 0 12.4101 1.71341 0.0700869 0 1.87797 0
103 500.00 1039.82 1.591856 42.9325 1.11037 18.7654 3.54408 0 9.35196 0.167269 8.07817 0 0 12.4295 1.68207 0.0689731 0 1.86971 0
101 500.00 1041.16 1.558374 43.1717 1.03722 18.8919 3.58805 0 8.75871 0.159802 8.18541 0 0 12.5484 1.70251 0.0685363 0 1.88784 0
102 500.00 1034.28 1.435374 43.2223 1.11435 18.9906 3.3599 0 9.48264 0.18299 7.72977 0 0 12.1142 1.83778 0.0766477 0 1.88873 0
104 500.00 1034.82 1.476194 43.1057 1.13403 18.918 3.37239 0 9.63847 0.182741 7.75359 0 0 12.134 1.80509 0.0754593 0 1.88062 0
102 500.00 1036.15 1.444636 43.3434 1.06489 19.0458 3.42982 0 9.02098 0.174306 7.86882 0 0 12.2512 1.82762 0.074998 0 1.89811 0
103 500.00 1029.29 1.336746 43.4183 1.13334 19.1287 3.18895 0 9.75349 0.199234 7.41079 0 0 11.8167 1.96674 0.0837272 0 1.90004 0
105 500.00 1029.82 1.373626 43.299 1.15222 19.0584 3.19758 0 9.91924 0.199184 7.43053 0 0 11.8365 1.93279 0.0824626 0 1.8921 0
103 500.00 1031.13 1.344009 43.5357 1.08803 19.1885 3.2665 0 9.27749 0.189743 7.55372 0 0 11.9517 1.95766 0.0819821 0 1.90893 0
104 500.00 1024.30 1.248727 43.6324 1.14726 19.2516 3.01734 0 10.0185 0.216352 7.09463 0 0 11.5192 2.09949 0.0913367 0 1.91184 0
106 500.00 1024.83 1.282159 43.5107 1.16505 19.1836 3.0224 0 10.1941 0.216519 7.11009 0 0 11.539 2.06439 0.0899944 0 1.9041 0
104 500.00 1026.11 1.254472 43.7469 1.10658 19.3172 3.10066 0 9.52838 0.206069 7.24121 0 0 11.6515 2.09183 0.0895023 0 1.92025 0
105 500.00 1019.31 1.169690 43.8628 1.15628 19.3572 2.8474 0 10.2772 0.234232 6.78235 0 0 11.2237 2.23513 0.0994841 0 1.92409 0
107 500.00 1019.83 1.200091 43.7391 1.17273 19.2915 2.84924 0 10.4623 0.234628 6.7934 0 0 11.2435 2.19899 0.0980628 0 1.91654 0
105 500.00 1021.10 1.174315 43.9752 1.12056 19.4293 2.93464 0 9.7735 0.223204 6.93236 0 0 11.3524 2.22924 0.0975684 0 1.93201 0
106 500.00 1014.32 1.098270 44.1078 1.16069 19.4441 2.68111 0 10.5285 0.252727 6.47498 0 0 10.9324 2.37275 0.108175 0 1.93671 0
108 500.00 1014.83 1.125984 43.9822 1.17559 19.3806 2.68018 0 10.7227 0.253353 6.48153 0 0 10.9521 2.33569 0.106673 0 1.92938 0
106 500.00 1016.08 1.102094 44.2187 1.13013 19.5233 2.77054 0 10.0123 0.241037 6.6282 0 0 11.0565 2.36896 0.106187 0 1.94416 0
107 500.00 1009.34 1.033317 44.3657 1.16086 19.5116 2.52015 0 10.7708 0.271653 6.1735 0 0 10.6472 2.51147 0.117415 0 1.94966 0
109 500.00 1009.83 1.058642 44.2385 1.17409 19.4501 2.51688 0 10.9736 0.272499 6.1755 0 0 10.6669 2.47362 0.115832 0 1.94255 0
107 500.00 1011.06 1.036623 44.4757 1.13549 19.5982 2.61012 0 10.2437 0.259422 6.32959 0 0 10.7656 2.51008 0.115364 0 1.95665 0
108 500.00 1004.35 0.973802 44.6345 1.1573 19.5591 2.36596 0 11.0025 0.290794 5.8791 0 0 10.3704 2.65036 0.127202 0 1.96286 0
110 500.00 1004.84 0.996982 44.5061 1.16878 19.4996 2.36081 0 11.2131 0.291837 5.87656 0 0 10.39 2.61183 0.125538 0 1.95597 0
108 500.00 1006.04 0.976833 44.7442 1.13701 19.6533 2.45499 0 10.4666 0.278178 6.03762 0 0 10.482 2.65164 0.1251 0 1.96942 0
109 500.00 999.36 0.918899 44.9125 1.15057 19.587 2.21961 0 11.2216 0.309919 5.59282 0 0 10.1036 2.78859 0.137539 0 1.97623 0
111 500.00 999.84 0.940137 44.7832 1.16028 19.5294 2.213 0 11.439 0.311125 5.58584 0 0 10.1233 2.74951 0.135793 0 1.96957 0
109 500.00 1001.03 0.921843 45.0223 1.13512 19.6885 2.30643 0 10.6793 0.297099 5.75327 0 0 10.2074 2.79271 0.135395 0 1.98241 0
110 500.00 994.37 0.867932 45.1981 1.14126 19.5964 2.08182 0 11.4261 0.328795 5.31564 0 0 9.84835 2.92542 0.148427 0 1.9897 0
112 500.00 994.84 0.887401 45.0683 1.14924 19.5405 2.07417 0 11.6492 0.33012 5.30439 0 0 9.86826 2.88593 0.146599 0 1.98326 0
110 500.00 996.01 0.870939 45.3083 1.13031 19.7044 2.16541 0 10.8802 0.315969 5.47744 0 0 9.94363 2.93252 0.14625 0 1.99553 0
111 500.00 989.38 0.820359 45.4897 1.12998 19.5884 1.95303 0 11.6142 0.347197 5.04844 0 0 9.6057 3.06026 0.15987 0 2.00316 0
113 500.00 989.84 0.838206 45.3598 1.13629 19.5342 1.9447 0 11.8419 0.348592 5.03314 0 0 9.62597 3.02047 0.157962 0 1.99694 0
111 500.00 990.99 0.823534 45.6005 1.1231 19.7022 2.03258 0 11.0675 0.334568 5.21095 0 0 9.6918 3.07036 0.157667 0 2.00871 0
112 500.00 984.39 0.775752 45.7858 1.1173 19.5649 1.83341 0 11.7844 0.364925 4.79197 0 0 9.37629 3.1926 0.171875 0 2.01654 0
114 500.00 984.85 0.792106 45.6561 1.12206 19.5124 1.8247 0 12.0155 0.366338 4.7729 0 0 9.39704 3.15265 0.169888 0 2.01051 0
112 500.00 985.98 0.779164 45.8973 1.11404 19.6834 1.90834 0 11.2397 0.352687 4.95451 0 0 9.45283 3.20568 0.16965 0 2.02185 0
113 500.00 979.40 0.733780 46.0851 1.10378 19.5274 1.72288 0 11.9357 0.381809 4.54678 0 0 9.16034 3.32209 0.184451 0 2.02972 0
115 500.00 979.85 0.748758 45.9559 1.10708 19.4766 1.71405 0 12.1689 0.383188 4.52426 0 0 9.18167 3.28207 0.182387 0 2.02388 0
113 500.00 980.96 0.737461 46.1973 1.10364 19.6495 1.79284 0 11.3955 0.37014 4.70871 0 0 9.22722 3.33804 0.182207 0 2.03488 0
114 500.00 974.41 0.694189 46.3862 1.08988 19.4779 1.62119 0 12.0674 0.397716 4.31327 0 0 8.95777 3.44844 0.197611 0 2.04262 0
116 500.00 974.85 0.707900 46.2578 1.09187 19.4288 1.61243 0 12.3018 0.399015 4.28764 0 0 8.97972 3.40847 0.195472 0 2.03695 0
114 500.00 975.94 0.698143 46.4992 1.0924 19.6024 1.68601 0 11.5339 0.386766 4.47399 0 0 9.0151 3.46713 0.195348 0 2.04769 0
115 500.00 969.42 0.656786 46.6879 1.07603 19.4181 1.52795 0 12.1796 0.412555 4.09163 0 0 8.76816 3.57146 0.211371 0 2.05515 0
117 500.00 969.86 0.669331 46.5606 1.07682 19.3708 1.5194 0 12.4142 0.413732 4.06321 0 0 8.79077 3.53165 0.209159 0 2.04964 0
115 500.00 970.92 0.660993 46.8018 1.08077 19.544 1.5876 0 11.6545 0.402444 4.25061 0 0 8.81626 3.59273 0.209088 0 2.06019 0
116 500.00 964.43 0.621426 46.9893 1.06258 19.3496 1.44265 0 12.2728 0.42627 3.88187 0 0 8.59092 3.69104 0.225748 0 2.06722 0
118 500.00 964.86 0.632899 46.8633 1.0623 19.3041 1.43444 0 12.5067 0.427291 3.85098 0 0 8.6142 3.65146 0.223465 0 2.06184 0
116 500.00 965.91 0.625847 47.1041 1.06913 19.4758 1.49725 0 11.7572 0.417085 4.03868 0 0 8.63025 3.71469 0.223443 0 2.07231 0
117 500.00 960.89 0.592579 47.405 1.05782 19.3996 1.41449 0 11.8425 0.430637 3.83814 0 0 8.45645 3.83295 0.238434 0 2.08396 0
117 500.00 959.44 0.589208 47.2176 1.04862 19.2426 1.36317 0 12.3349 0.438457 3.67988 0 0 8.4925 3.80104 0.240399 0.0613147 2.0796 0
119 500.00 959.86 0.603089 46.9013 1.0442 19.1152 1.35114 0 12.5318 0.438229 3.63626 0 0 8.69666 3.74573 0.237079 0.225797 2.07664 0
118 500.00 954.45 0.579672 46.1385 1.01396 18.5734 1.26288 0 12.1387 0.442024 3.41876 0 0 9.62804 3.79547 0.2487 1.23405 2.10553 0
120 500.00 954.86 0.591903 45.8448 1.00805 18.4625 1.25081 0 12.3127 0.440836 3.37054 0 0 9.82909 3.74391 0.245496 1.39183 2.09947 0
118 500.00 955.87 0.568172 47.2596 1.03981 19.1254 1.32917 0 11.8367 0.4408 3.6249 0 0 8.70662 3.90909 0.251727 0.376073 2.10006 0
119 500.00 949.46 0.551455 46.107 0.996092 18.3687 1.19011 0 12.0804 0.449301 3.2192 0 0 9.8095 3.87784 0.263392 1.52455 2.11389 0
121 500.00 949.87 0.560452 46.0047 0.993597 18.3359 1.18368 0 12.3015 0.449733 3.18353 0 0 9.8212 3.84241 0.261163 1.51337 2.10921 0
119 500.00 950.86 0.557195 46.1919 1.00552 18.473 1.2297 0 11.6205 0.443184 3.3664 0 0 9.8469 3.90177 0.260486 1.542 2.11859 0
120 500.00 944.48 0.521066 46.398 0.986617 18.2903 1.13194 0 12.0953 0.458684 3.05477 0 0 9.67289 3.98336 0.280581 1.52374 2.12375 0
122 500.00 944.87 0.529273 46.2974 0.983449 18.2592 1.12595 0 12.3141 0.458915 3.01772 0 0 9.68496 3.94839 0.278301 1.51259 2.11912 0
120 500.00 945.84 0.526715 46.4862 0.996745 18.3939 1.16765 0 11.6453 0.45352 3.19884 0 0 9.70259 4.0092 0.27762 1.5396 2.12873 0
121 500.00 939.49 0.492554 46.6815 0.978372 18.2065 1.07881 0 12.0982 0.467069 2.90045 0 0 9.54729 4.08495 0.298523 1.52546 2.13283 0
123 500.00 939.87 0.500047 46.5825 0.974596 18.1769 1.07326 0 12.3146 0.467093 2.86218 0 0 9.55971 4.05046 0.296191 1.51435 2.12825 0
121 500.00 940.82 0.498081 46.773 0.98904 18.3091 1.11094 0 11.6578 0.462833 3.04146 0 0 9.56991 4.11257 0.295505 1.5398 2.13813 0
122 500.00 934.50 0.465808 46.957 0.971409 18.118 1.03023 0 12.0908 0.474514 2.75559 0 0 9.43186 4.18264 0.317251 1.52955 2.14111 0
124 500.00 934.87 0.472656 46.8597 0.967081 18.0898 1.02513 0 12.3046 0.474329 2.71624 0 0 9.44461 4.14864 0.314868 1.51847 2.13655 0
122 500.00 935.80 0.471186 47.0518 0.982491 18.2193 1.05908 0 11.6592 0.471172 2.89367 0 0 9.44794 4.21193 0.314175 1.54243 2.14677 0
123 500.00 929.51 0.440722 47.2245 0.965759 18.0254 0.985766 0 12.0745 0.48108 2.61952 0 0 9.3258 4.27647 0.336806 1.53584 2.14856 0
125 500.00 929.88 0.446988 47.1288 0.960925 17.9984 0.981091 0 12.2858 0.480686 2.5792 0 0 9.33889 4.24296 0.334371 1.5248 2.14401 0
123 500.00 930.79 0.445930 47.3226 0.977157 18.1253 1.01159 0 11.6511 0.478594 2.75484 0 0 9.33585 4.30735 0.333669 1.54736 2.15461 0
124 500.00 924.52 0.417196 47.4838 0.961436 17.9291 0.944997 0 12.0507 0.48683 2.49158 0 0 9.22841 4.36649 0.357231 1.5442 2.15515 0
126 500.00 924.88 0.422935 47.3898 0.956133 17.9033 0.940737 0 12.2596 0.486229 2.45038 0 0 9.24185 4.33345 0.354743 1.5332 2.1506 0
124 500.00 925.77 0.422218 47.5852 0.973075 18.0276 0.96806 0 11.6347 0.485157 2.62437 0 0 9.23285 4.39888 0.354033 1.55442 2.16162 0
125 500.00 919.53 0.395135 47.7349 0.95844 17.8297 0.907553 0 12.0208 0.491824 2.37113 0 0 9.13903 4.45273 0.378576 1.55448 2.16088 0
127 500.00 919.88 0.400398 47.6424 0.9527 17.8049 0.903692 0 12.2273 0.491019 2.32912 0 0 9.15283 4.42016 0.376035 1.54351 2.15631 0
125 500.00 920.75 0.399958 47.8395 0.970267 17.9268 0.928086 0 11.6115 0.490922 2.50162 0 0 9.1382 4.48658 0.375316 1.56347 2.16778 0
126 500.00 914.54 0.374447 47.9776 0.956763 17.7274 0.873094 0 11.986 0.496119 2.25755 0 0 9.05705 4.53524 0.4009 1.56653 2.16571 0
128 500.00 914.88 0.379280 47.8868 0.95061 17.7035 0.869618 0 12.1902 0.495114 2.21476 0 0 9.07127 4.50312 0.398303 1.5556 2.16112 0
126 500.00 915.74 0.379064 48.0855 0.968739 17.8232 0.891313 0 11.5826 0.495946 2.38598 0 0 9.05125 4.57051 0.397576 1.57437 2.17307 0
127 500.00 909.55 0.355047 48.2122 0.956388 17.6224 0.841317 0 11.9475 0.499768 2.15021 0 0 8.98195 4.61408 0.424268 1.58023 2.16965 0
129 500.00 909.89 0.359491 48.123 0.949841 17.5993 0.838211 0 12.1494 0.498564 2.10669 0 0 8.99664 4.58238 0.421613 1.56931 2.16502 0
127 500.00 910.72 0.359453 48.3232 0.968491 17.7171 0.857416 0 11.5492 0.500285 2.27685 0 0 8.9714 4.65073 0.420878 1.58699 2.17748 0
128 500.00 904.56 0.336852 48.4388 0.957293 17.5151 0.811944 0 11.9061 0.502818 2.04856 0 0 8.91324 4.68928 0.448758 1.59543 2.17268 0
130 500.00 904.89 0.340945 48.3512 0.950366 17.4925 0.809194 0 12.106 0.501418 2.00432 0 0 8.92846 4.65797 0.446041 1.58453 2.168 0
128 500.00 905.70 0.341046 48.5528 0.969511 17.6088 0.826099 0 11.5123 0.50399 2.17367 0 0 8.8981 4.72729 0.445297 1.60118 2.18099 0
129 500.00 899.57 0.319787 48.6576 0.959451 17.4055 0.784724 0 11.8628 0.505309 1.95204 0 0 8.85047 4.76089 0.474457 1.61201 2.17479 0
131 500.00 899.89 0.323561 48.5715 0.952153 17.3834 0.782317 0 12.0607 0.503715 1.90709 0 0 8.86632 4.72994 0.471677 1.6011 2.17005 0
129 500.00 900.68 0.328083 49.0041 1.49197 17.4078 0.449313 0 11.0609 0.541554 2.13487 0 0 8.85969 4.78207 0.46964 1.63144 2.16666 0
130 500.00 894.58 0.308502 49.1467 1.56702 17.1755 0.354265 0 11.3379 0.54835 1.92586 0 0 8.83949 4.80343 0.499389 1.6452 2.15686 0
132 500.00 894.90 0.309081 48.8978 1.18375 17.2257 0.602421 0 11.8252 0.521637 1.8399 0 0 8.82846 4.78841 0.497806 1.62473 2.16418 0
130 500.00 895.67 0.313305 49.123 1.84426 17.2209 0.372843 0 10.9359 0.551398 2.04074 0 0 8.78117 4.82992 0.495009 1.64593 2.1589 0
131 500.00 889.59 0.294240 49.211 1.84732 16.9977 0.342889 0 11.2745 0.551076 1.82604 0 0 8.76632 4.84791 0.526326 1.65847 2.1504 0
133 500.00 889.90 0.297569 49.1494 1.85047 16.9764 0.319256 0 11.4429 0.549085 1.78485 0 0 8.79197 4.81873 0.523061 1.64794 2.14592 0
131 500.00 890.65 0.297761 49.3028 1.83645 17.094 0.384431 0 10.9294 0.554401 1.94166 0 0 8.72232 4.8896 0.523342 1.66205 2.1595 0
134 500.00 884.90 0.282878 49.3417 1.8363 16.8523 0.325627 0 11.4141 0.55029 1.6892 0 0 8.74997 4.87548 0.553145 1.66595 2.14602 0
132 500.00 884.60 0.279897 49.3827 1.84243 16.868 0.356954 0 11.2624 0.552391 1.73117 0 0 8.71929 4.90265 0.556307 1.67598 2.1497 0
132 500.00 885.63 0.283190 49.4771 1.83058 16.9653 0.397838 0 10.9189 0.556587 1.84657 0 0 8.66949 4.94594 0.553284 1.67911 2.15924 0
135 500.00 879.90 0.268951 49.5623 1.80885 16.736 0.320041 0 11.3548 0.550993 1.59712 0 0 8.71973 4.93222 0.585459 1.68571 2.14672 0
133 500.00 879.61 0.266452 49.5523 1.83812 16.7369 0.371724 0 11.2449 0.552934 1.63966 0 0 8.67843 4.95431 0.588136 1.69421 2.14831 0
133 500.00 880.62 0.269534 49.6465 1.82648 16.8348 0.413002 0 10.9048 0.557977 1.75506 0 0 8.62229 4.99897 0.585022 1.69692 2.15815 0
136 500.00 874.91 0.255756 49.8126 1.76859 16.6274 0.30101 0 11.2657 0.551191 1.50821 0 0 8.7008 4.98907 0.620317 1.70704 2.14807 0
134 500.00 874.63 0.253699 49.7497 1.82117 16.6134 0.374595 0 11.1985 0.552975 1.55133 0 0 8.64852 5.00588 0.622426 1.71396 2.14749 0
134 500.00 875.60 0.256737 49.8118 1.82396 16.7024 0.429862 0 10.8874 0.558579 1.6667 0 0 8.5803 5.04871 0.618784 1.71528 2.15623 0
135 500.00 869.64 0.241610 49.9763 1.79197 16.4974 0.364026 0 11.1235 0.552502 1.46581 0 0 8.62909 5.05752 0.659551 1.73506 2.14728 0
137 500.00 869.91 0.243261 50.0943 1.71585 16.5264 0.266779 0 11.1468 0.550871 1.42205 0 0 8.69278 5.04621 0.658109 1.72976 2.15011 0
135 500.00 870.58 0.244749 49.9736 1.82281 16.5681 0.448357 0 10.867 0.558389 1.58111 0 0 8.5431 5.09517 0.654853 1.73397 2.15353 0
136 500.00 864.65 0.230158 50.2343 1.75078 16.3888 0.338208 0 11.0196 0.551489 1.3827 0 0 8.61971 5.10939 0.699982 1.75731 2.14776 0
138 500.00 864.91 0.231490 50.3478 1.65089 16.4439 0.263517 0 11.0376 0.547052 1.32973 0 0 8.66875 5.10694 0.699809 1.75433 2.14965 0
136 500.00 865.56 0.233525 50.133 1.82286 16.4319 0.468424 0 10.8436 0.557388 1.49789 0 0 8.51019 5.13837 0.693586 1.75275 2.15007 0
139 500.00 859.91 0.220827 50.5378 1.62594 16.3315 0.280255 0 10.9786 0.542939 1.24268 0 0 8.63898 5.15568 0.743715 1.77619 2.14568 0
137 500.00 859.66 0.219317 50.5261 1.69774 16.2879 0.295053 0 10.8863 0.549899 1.30165 0 0 8.61988 5.16169 0.744323 1.78052 2.14899 0
137 500.00 860.55 0.222918 50.3147 1.81422 16.3009 0.478378 0 10.7984 0.555758 1.41689 0 0 8.48507 5.18079 0.735787 1.77219 2.1469 0
140 500.00 854.92 0.211033 50.7076 1.62215 16.2001 0.298595 0 10.9362 0.538827 1.1608 0 0 8.61289 5.19577 0.790793 1.79602 2.14023 0
